Line,Detail,Event Id,Event Description,Club Name,Boat,Description,Race No,Race ID,Progression,Level,Distance,Race Date,Race Time,Boat Type,Gender,Event Type,Distance,Place,Lane/Bow,Status,Raw Time,Raw Delta,Raw %,Handicap,Penalty,Adj Time,Adj Delta,Adj %,500m,Rate,Spec Cat,Meters,Meters Delta
,,18,Men's Club Eights,University Of Massachusetts - Lowell,1,M. Dolan,0,Final,Final,1,4800,42294,0.586111111,Eight,M,Club,4800,38,28,Finished,1729.909,224.96,0.1602,0,0,1729.909,224.96,0.1602,149.4,0,,0,0
,,32A,Men's Club Singles,University Of Massachusetts Alumni,1,Z. DePace,0,Final,Final,1,4800,42295,0.361111111,Single,M,Club,4800,15,8,Finished,2023.642,120.72,0.0706,0,0,2023.642,120.72,0.0706,207.5,0,,0,0
,,19,Women's Club Eights,University Of Massachusetts Crew,1,A. Diazcadena,0,Final,Final,1,4800,42294,0.596527778,Eight,W,Club,4800,9,2,Finished,1744.66,35.08,0.0341,0,0,1744.66,35.08,0.0341,150.9,0,,0,0
,,25,Women's Championship Doubles,University Of Massachusetts Crew,1,K. Menks,0,Final,Final,1,4800,42294,0.654166667,Double,W,Championship,4800,13,14,Finished,2037.107,139.18,0.0872,0,0,2037.107,139.18,0.0872,208.9,0,Ltwt,0,0
,,26,Men's Collegiate Fours,University Of Massachusetts Crew,1,R. MILLER,0,Final,Final,1,4800,42294,0.6625,Four +,M,Collegiate,4800,8,6,Finished,1750.831,41.15,0.04,0,0,1750.831,41.15,0.04,151.5,0,,0,0
,,33A,Womens Club Singles,University Of Massachusetts Crew,1,S. Kolovson,0,Final,Final,1,4800,42295,0.377777778,Single,W,Club,4800,2,10,Finished,2202.898,29.66,0.0229,0,0,2202.898,29.66,0.0229,217.8,0,,0,0
,,49,Women's Championship Eights,University Of Massachusetts Crew,1,A. Balciunaite,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,24,33,Finished,1737.843,139.21,0.1035,0,0,1737.843,139.21,0.1035,150.2,0,,0,0
,,50,Men's Collegiate Eights,University Of Massachusetts Crew,1,P. Cajolet,0,Final,Final,1,4800,42295,0.636805556,Eight,M,Collegiate,4800,30,32,Finished,1637.036,104.34,0.069,0,0,1637.036,104.34,0.069,143.9,0,,0,0
,,53,Women's Lightweight Fours,University Of Massachusetts Crew,1,H. dunlap,0,Final,Final,1,4800,42295,0.661805556,Four +,W,Lightweight,4800,2,3,Finished,1941.218,18.1,0.0156,0,0,1941.218,18.1,0.0156,203,0,,0,0
,,17,Women's Club Fours,University Of Miami Crew,1,1 - C. Tayler,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,11,10,Finished,1951.748,50.66,0.0444,0,0,1951.748,50.66,0.0444,204.1,0,,0,0
,,17,Women's Club Fours,University Of Miami Crew,2,2 - T. Richard,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,19,55,Finished,2018.36,117.27,0.0677,0,0,2018.36,117.27,0.0677,206.9,0,,0,0
,,47,Women's Championship Fours,University Of Miami Crew,1,A. Whitty,0,Final,Final,1,4800,42295,0.594444444,Four +,W,Championship,4800,10,9,Finished,1906.945,133.16,0.0884,0,0,1906.945,133.16,0.0884,159.5,0,,0,0
,,15,Women's Alumni Eights,University Of Michigan Alumni,1,A. Spaulding,0,Final,Final,1,4800,42294,0.5375,Eight,W,Alumni,4800,1,1,Finished,1727.307,0,0,0,0,1727.307,0,0,149.1,0,,0,0
,,49,Women's Championship Eights,University Of Michigan Womens Crew,1,1 - R. Joyce,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,7,3,Finished,1649.478,50.85,0.053,0,0,1649.478,50.85,0.053,145.2,0,,0,0
,,49,Women's Championship Eights,University Of Michigan Womens Crew,2,2 - K. Vear,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,14,22,Finished,1700.582,101.95,0.0646,0,0,1700.582,101.95,0.0646,146.3,0,,0,0
,,16,Men's Club Fours,University of Minnesota Alumni,1,G. Munger,0,Final,Final,1,4800,42294,0.552083333,Four +,M,Club,4800,10,7,Finished,1750.874,56.33,0.0555,0,0,1750.874,56.33,0.0555,151.5,0,,0,0
,,50,Men's Collegiate Eights,University Of Minnesota Men's Crew,1,N. Dickovich,0,Final,Final,1,4800,42295,0.636805556,Eight,M,Collegiate,4800,24,22,Finished,1621.328,48.63,0.0521,0,0,1621.328,48.63,0.0521,142.2,0,,0,0
,,49,Women's Championship Eights,University of Minnesota Rowing,1,J. Flakne,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,20,14,Finished,1711.095,112.47,0.0756,0,0,1711.095,112.47,0.0756,147.4,0,,0,0
,,17,Women's Club Fours,University Of New England Rowing Club,1,E. Beattie,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,59,57,Finished,2522.034,620.94,0.3338,0,0,2522.034,620.94,0.3338,238.5,0,,0,0
,,27,Women's Collegiate Fours,University Of New Hampshire,1,E. Lane,0,Final,Final,1,4800,42294,0.672222222,Four +,W,Collegiate,4800,1,7,Finished,1930.913,0,0,0,0,1930.913,0,0,202,0,,0,0
,,51,Women's Collegiate Eights,University Of New Hampshire,1,B. Bechtold,0,Final,Final,1,4800,42295,0.646527778,Eight,W,Collegiate,4800,27,32,Finished,1917.801,152.22,0.1073,0,0,1917.801,152.22,0.1073,200.6,0,,0,0
,,15,Women's Alumni Eights,University Of Notre Dame - Alumni,1,M. Kelley,0,Final,Final,1,4800,42294,0.5375,Eight,W,Alumni,4800,23,34,Finished,1926.235,158.93,0.1136,0,0,1926.235,158.93,0.1136,201.5,0,,0,0
,,26,Men's Collegiate Fours,University Of Notre Dame Mens Crew Club,1,R. Curtis,0,Final,Final,1,4800,42294,0.6625,Four +,M,Collegiate,4800,1,11,Finished,1709.684,0,0,0,0,1709.684,0,0,147.3,0,,0,0
,,47,Women's Championship Fours,University Of Notre Dame Womens Rowing,1,E. Gleadow,0,Final,Final,1,4800,42295,0.594444444,Four +,W,Championship,4800,7,8,Finished,1856.107,122.32,0.0781,0,0,1856.107,122.32,0.0781,158.3,0,,0,0
,,49,Women's Championship Eights,University Of Notre Dame Womens Rowing,1,T. O'Tighearnaigh,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,13,13,Finished,1658.258,59.63,0.0622,0,0,1658.258,59.63,0.0622,146.1,0,,0,0
,,15,Women's Alumni Eights,University Of Pennsylvania Alumni,1,E. Donald,0,Final,Final,1,4800,42294,0.5375,Eight,W,Alumni,4800,7,45,Finished,1815.631,48.32,0.0461,0,0,1815.631,48.32,0.0461,154.1,0,,0,0
,,17,Women's Club Fours,University Of Pennsylvania Crew,1,B. Rogers,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,20,59,Finished,2027.202,126.11,0.0755,0,0,2027.202,126.11,0.0755,207.8,0,,0,0
,,19,Women's Club Eights,University Of Pennsylvania Crew,1,E. Harned,0,Final,Final,1,4800,42294,0.596527778,Eight,W,Club,4800,8,33,Finished,1742.427,32.85,0.0319,0,0,1742.427,32.85,0.0319,150.7,0,,0,0
,,46,Men's Championship Fours,University Of Pennsylvania Crew,1,,0,Final,Final,1,4800,42295,0.590277778,Four +,M,Championship,4800,12,15,Finished,1703.098,54.56,0.0563,0,0,1703.098,54.56,0.0563,146.6,0,,0,0
,,48,Men's Championship Eights,University Of Pennsylvania Crew,1,,0,Final,Final,1,4800,42295,0.604166667,Eight,M,Championship,4800,14,13,Finished,1456.665,37.7,0.0439,0,0,1456.665,37.7,0.0439,133.4,0,,0,0
,,49,Women's Championship Eights,University Of Pennsylvania Crew,1,C. Nordrum,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,18,15,Finished,1710.119,111.49,0.0746,0,0,1710.119,111.49,0.0746,147.3,0,,0,0
,,52,Men's Lightweight Fours,University Of Pennsylvania Crew,1,,0,Final,Final,1,4800,42295,0.656944444,Four +,M,Lightweight,4800,6,6,Finished,1734.323,48.4,0.0481,0,0,1734.323,48.4,0.0481,149.8,0,,0,0
,,54,Men's Lightweight Eights,University Of Pennsylvania Crew,1,N. Keenan,0,Final,Final,1,4800,42295,0.670833333,Eight,M,Lightweight,4800,7,7,Finished,1517.098,27.26,0.0306,0,0,1517.098,27.26,0.0306,135.5,0,,0,0
,,15,Women's Alumni Eights,University Of Rhode Island Alumni,1,H. Milam,0,Final,Final,1,4800,42294,0.5375,Eight,W,Alumni,4800,29,31,Finished,1941.631,214.32,0.1283,0,0,1941.631,214.32,0.1283,203.1,0,,0,0
,,16,Men's Club Fours,University Of Rhode Island Crew,1,C. McMillian,0,Final,Final,1,4800,42294,0.552083333,Four +,M,Club,4800,8,14,Finished,1746.22,51.68,0.0509,0,0,1746.22,51.68,0.0509,151.1,0,,0,0
,,24,Men's Championship Doubles,University Of Rhode Island Crew,1,J. Martinez,0,Final,Final,1,4800,42294,0.647916667,Double,M,Championship,4800,10,9,Finished,1918.109,216.98,0.1341,0,0,1918.109,216.15,0.1332,200.6,0,Ltwt,0,0
,,47,Women's Championship Fours,University of Rhode Island Womens Crew,1,M. landry,0,Final,Final,1,4800,42295,0.594444444,Four +,W,Championship,4800,15,19,Finished,1931.464,157.67,0.1117,0,0,1931.464,157.67,0.1117,202,0,,0,0
,,6,Men's Senior Master Eights [50+],University Of San Diego Alumni 85.5,1,J. Bea,0,Final,Final,1,4800,42294,0.420138889,Eight,M,Masters,4800,15,46,Finished,1725.312,111.17,0.0731,0,0,1725.312,111.17,0.0731,148.9,0,,0,0
,,40,Men's Lightweight Singles,University Of Southern California,1,T. Beach,0,Final,Final,1,4800,42295,0.495138889,Single,M,Lightweight,4800,13,11,Finished,2010.942,134.07,0.0842,0,0,2010.942,134.07,0.0842,206.1,0,,0,0
,,50,Men's Collegiate Eights,University Of Southern California,1,A. Lieskovsky,0,Final,Final,1,4800,42295,0.636805556,Eight,M,Collegiate,4800,34,37,Finished,1648.253,115.55,0.081,0,0,1648.253,115.55,0.081,145,0,,0,0
,,27,Women's Collegiate Fours,University Of St. Thomas Crew Club,1,K. Foss,0,Final,Final,1,4800,42294,0.672222222,Four +,W,Collegiate,4800,24,17,Finished,2132.7,201.79,0.104,0,0,2132.7,201.79,0.104,214.7,0,,0,0
,,41,Women's Lightweight Singles,University Of Tennessee Womens Rowing,1,S. McAuliffe,0,Final,Final,1,4800,42295,0.501388889,Single,W,Lightweight,4800,17,25,Finished,2238.793,203.18,0.0997,0,0,2238.793,158.18,0.0953,221.5,0,,0,0
,,47,Women's Championship Fours,University Of Tennessee Womens Rowing,1,,0,Final,Final,1,4800,42295,0.594444444,Four +,W,Championship,4800,9,14,Finished,1903.296,129.51,0.0849,0,0,1903.296,129.51,0.0849,159.1,0,,0,0
,,15,Women's Alumni Eights,University Of Toronto Alumni,1,L. Brown,0,Final,Final,1,4800,42294,0.5375,Eight,W,Alumni,4800,12,32,Finished,1835.737,108.43,0.0653,0,0,1835.737,108.43,0.0653,156.2,0,,0,0
,,25,Women's Championship Doubles,University Of Tulsa Women's Rowing,1,M. Catalanotto,0,Final,Final,1,4800,42294,0.654166667,Double,W,Championship,4800,16,17,Finished,2054.069,156.14,0.1021,0,0,2054.069,156.14,0.1021,210.6,0,Ltwt,0,0
,,16,Men's Club Fours,University Of Vermont Crew,1,G. Hollings,0,Final,Final,1,4800,42294,0.552083333,Four +,M,Club,4800,41,41,Finished,1926.471,231.93,0.1498,0,0,1926.471,231.93,0.1498,201.5,0,,0,0
,,26,Men's Collegiate Fours,University Of Vermont Crew,1,J. Anmahian,0,Final,Final,1,4800,42294,0.6625,Four +,M,Collegiate,4800,33,46,Finished,1841.593,131.91,0.0893,0,0,1841.593,131.91,0.0893,156.8,0,,0,0
,,51,Women's Collegiate Eights,University Of Vermont Crew,1,S. Hill,0,Final,Final,1,4800,42295,0.646527778,Eight,W,Collegiate,4800,22,19,Finished,1906.635,141.06,0.0967,0,0,1906.635,141.06,0.0967,159.4,0,,0,0
,,14,Men's Alumni Eights,University Of Virginia Alumni,1,S. Stuard,0,Final,Final,1,4800,42294,0.522222222,Eight,M,Alumni,4800,9,6,Finished,1612.304,27.01,0.0286,0,0,1612.304,27.01,0.0286,141.3,0,,0,0
,,15,Women's Alumni Eights,University Of Virginia Alumni,1,C. Multari,0,Final,Final,1,4800,42294,0.5375,Eight,W,Alumni,4800,6,2,Finished,1809.479,42.17,0.0403,0,0,1809.479,42.17,0.0403,153.5,0,,0,0
,,16,Men's Club Fours,University Of Virginia Alumni,1,W. Glaser,0,Final,Final,1,4800,42294,0.552083333,Four +,M,Club,4800,31,54,Finished,1850.023,155.48,0.1138,0,0,1850.023,155.48,0.1138,157.7,0,,0,0
,,26,Men's Collegiate Fours,University Of Virginia Rowing Association,1,F. Vasquez,0,Final,Final,1,4800,42294,0.6625,Four +,M,Collegiate,4800,3,1,Finished,1716.293,6.61,0.0064,0,0,1716.293,6.61,0.0064,147.9,0,,0,0
,,36,Men's Master Singles,University Of Virginia Rowing Association,1,A. Neils,0,Final,Final,1,4800,42295,0.455555556,Single,M,Masters 1X,4800,6,1,Finished,1946.002,50.17,0.0442,0,0,1946.002,50.17,0.0442,203.5,0,,0,0
,,50,Men's Collegiate Eights,University Of Virginia Rowing Association,1,A. Heinzman,0,Final,Final,1,4800,42295,0.636805556,Eight,M,Collegiate,4800,5,4,Finished,1539.404,6.7,0.0072,0,0,1539.404,6.7,0.0072,137.9,0,,0,0
,,52,Men's Lightweight Fours,University Of Virginia Rowing Association,1,D. Weihs,0,Final,Final,1,4800,42295,0.656944444,Four +,M,Lightweight,4800,4,14,Finished,1730.085,44.17,0.0439,0,0,1730.085,44.17,0.0439,149.4,0,,0,0
,,DCM4X,Directors' Challenge Men's Quads,University Of Virginia Rowing Association,1,Wet and Wild,0,Final,Final,1,4800,42295,0.538888889,Quad -,M,Challenge,4800,17,27,Finished,1901.997,327.61,0.2222,147,0,1714.997,146.48,0.1147,159,0,,0,0
,,47,Women's Championship Fours,University Of Virginia Womens Crew,1,M. Brennan,0,Final,Final,1,4800,42295,0.594444444,Four +,W,Championship,4800,4,3,Finished,1824.074,50.28,0.0477,0,0,1824.074,50.28,0.0477,155,0,,0,0
,,49,Women's Championship Eights,University Of Virginia Womens Crew,1,G. Ratcliff,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,3,2,Finished,1624.176,25.55,0.0267,0,0,1624.176,25.55,0.0267,142.5,0,,0,0
,,28,Men's Championship Singles,University Of Washington,1,J. Markovc,0,Final,Final,1,4800,42294,0.683333333,Single,M,Championship,4800,5,24,Finished,1833.99,22.02,0.0202,0,0,1833.99,22.02,0.0202,156,0,,0,0
,,46,Men's Championship Fours,University Of Washington,1,E. Benca,0,Final,Final,1,4800,42295,0.590277778,Four +,M,Championship,4800,7,3,Finished,1633.433,24.89,0.0257,0,0,1633.433,24.89,0.0257,143.5,0,,0,0
,,48,Men's Championship Eights,University Of Washington,1,P. Walczak,0,Final,Final,1,4800,42295,0.604166667,Eight,M,Championship,4800,4,3,Finished,1426.641,7.67,0.0089,0,0,1426.641,7.67,0.0089,130.3,0,,0,0
,,14,Men's Alumni Eights,University of Washington Alumni,1,S. Gault,0,Final,Final,1,4800,42294,0.522222222,Eight,M,Alumni,4800,3,38,Finished,1547.658,2.37,0.0025,0,0,1547.658,2.37,0.0025,138.7,0,,0,0
,,17,Women's Club Fours,University Of Wisconsin,1,S. Roe,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,4,3,Finished,1920.771,19.68,0.0172,0,0,1920.771,19.68,0.0172,200.9,0,,0,0
,,46,Men's Championship Fours,University Of Wisconsin,1,,0,Final,Final,1,4800,42295,0.590277778,Four +,M,Championship,4800,0,5,DNS,0,0,0,0,0,0,0,0,0,0,,0,0
,,49,Women's Championship Eights,University Of Wisconsin,1,M. Wanamaker,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,8,7,Finished,1650.357,51.73,0.054,0,0,1650.357,51.73,0.054,145.2,0,,0,0
,,55,Women's Lightweight Eights,University Of Wisconsin,1,G. Purman,0,Final,Final,1,4800,42295,0.675,Eight,W,Lightweight,4800,4,4,Finished,1725.39,46.11,0.0461,0,0,1725.39,46.11,0.0461,148.9,0,,0,0
,,15,Women's Alumni Eights,University Of Wisconsin Lightweight Women Alumni,1,A. Knight,0,Final,Final,1,4800,42294,0.5375,Eight,W,Alumni,4800,27,28,Finished,1935.412,208.1,0.1223,0,0,1935.412,208.1,0.1223,202.4,0,,0,0
,,34,Men's Youth Fours,Upper Arlington High School,1,B. Saalman,0,Final,Final,1,4800,42295,0.394444444,Four +,M,Youth,4800,61,84,Finished,1907.813,154.58,0.1109,0,0,1907.813,154.58,0.1109,159.6,0,,0,0
,,35,Men's Youth Eights,Upper Arlington High School,1,G. Boyer,0,Final,Final,1,4800,42295,0.436805556,Eight,M,Youth,4800,49,33,Finished,1639.843,139.84,0.1109,0,0,1639.843,139.84,0.1109,144.2,0,,0,0
,,43,Women's Youth Eights,Upper Arlington High School,1,A. Mellor,0,Final,Final,1,4800,42295,0.55,Eight,W,Youth,4800,21,16,Finished,1806.309,119.37,0.0788,0,0,1806.309,119.37,0.0788,153.2,0,,0,0
,,34,Men's Youth Fours,Upper Canada College,1,D. Schnekenburger,0,Final,Final,1,4800,42295,0.394444444,Four +,M,Youth,4800,10,12,Finished,1745.947,32.72,0.0317,0,0,1745.947,32.72,0.0317,151,0,,0,0
,,DCMX4X,Directors' Challenge Mixed Quads,Upper Merion Boat Club,1,C. Goodnow,0,Final,Final,1,4800,42295,0.624305556,Quad -,MX,Challenge,4800,13,19,Finished,2023.586,316.2,0.191,120,0,1903.586,154.7,0.1115,207.5,0,,0,0
,,36,Men's Master Singles,Upper Thames Rowing Club,1,T. Carter,0,Final,Final,1,4800,42295,0.455555556,Single,M,Masters 1X,4800,8,4,Finished,1952.58,56.75,0.05,0,5,1957.58,101.75,0.0544,204.2,0,,0,0
,,7,Women's Senior Master Eights [50+],Upper Thames Rowing Club,1,A. Gill,0,Final,Final,1,4800,42294,0.434722222,Eight,W,Masters,4800,4,4,Finished,1856.608,18.78,0.0168,0,0,1856.608,18.78,0.0168,158.4,0,,0,0
,,1,Men's Senior Veteran Singles I And II [70+],Upper Valley Rowing Foundation,1,J. Wasson,0,Final,Final,1,4800,42294,0.333333333,Single,M,Veterans,4800,23,36,Finished,2440.337,310.92,0.1481,0,0,2440.337,310.92,0.1481,234.2,0,Sr. Vet I,0,0
,,1,Men's Senior Veteran Singles I And II [70+],Upper Valley Rowing Foundation,2,T. Swayze,0,Final,Final,1,4800,42294,0.333333333,Single,M,Veterans,4800,29,14,Finished,2525.285,355.87,0.1829,0,0,2525.285,355.87,0.1829,238.9,0,Sr. Vet II,0,0
,,2,"Women's Veteran I/II And Senior Veteran I/II Singles [60 - 69, 70+]",Upper Valley Rowing Foundation,1,L. Marshall,0,Final,Final,1,4800,42294,0.347222222,Single,W,Veterans,4800,11,8,Finished,2459.461,116.03,0.0534,0,0,2459.461,116.03,0.0534,236.2,0,Vet II,0,0
,,2,"Women's Veteran I/II And Senior Veteran I/II Singles [60 - 69, 70+]",Upper Valley Rowing Foundation,2,P. Sadler,0,Final,Final,1,4800,42294,0.347222222,Single,W,Veterans,4800,33,25,Finished,2701.715,318.29,0.1393,0,0,2701.715,318.29,0.1393,248.9,0,Sr. Vet II,0,0
,,32A,Men's Club Singles,Upper Valley Rowing Foundation,1,S. Haider,0,Final,Final,1,4800,42295,0.361111111,Single,M,Club,4800,22,16,Finished,2043.823,140.9,0.0883,0,0,2043.823,140.9,0.0883,209.6,0,,0,0
,,38,Men's Youth Doubles,Upper Valley Rowing Foundation,1,D. Tengdin,0,Final,Final,1,4800,42295,0.472916667,Double,M,Youth,4800,29,25,Finished,1938.818,149.38,0.1023,0,0,1938.818,149.38,0.1023,202.8,0,,0,0
,,6,Men's Senior Master Eights [50+],Upper Valley Rowing Foundation,1,,0,Final,Final,1,4800,42294,0.420138889,Eight,M,Masters,4800,22,54,Finished,1731.263,117.12,0.0792,0,5,1736.263,122.12,0.0843,149.5,0,,0,0
,,9,Women's Senior Master Fours [50+],Upper Valley Rowing Foundation,1,R. Carroll,0,Final,Final,1,4800,42294,0.461805556,Four +,W,Masters,4800,1,24,Finished,2031.641,0,0,0,0,2031.641,0,0,208.3,0,,0,0
,,DCPC2X,Directors' Challenge Parent/Child Doubles,Upper Valley Rowing Foundation,1,1 - O. Versteeg,0,Final,Final,1,4800,42294,0.696527778,Double,MX,Challenge,4800,28,28,Finished,2228.462,418.14,0.2368,0,25,2253.462,443.14,0.2597,220.5,0,,0,0
,,DCPC2X,Directors' Challenge Parent/Child Doubles,Upper Valley Rowing Foundation,2,2 - b. brooks,0,Final,Final,1,4800,42294,0.696527778,Double,MX,Challenge,4800,19,8,Finished,2156.479,346.16,0.2074,0,0,2156.479,346.16,0.2074,217.1,0,,0,0
,,DCW4X,Directors' Challenge Women's Quads,Upper Valley Rowing Foundation,1,R. Carroll,0,Final,Final,1,4800,42295,0.41875,Quad -,W,Challenge,4800,8,10,Finished,1932.488,234.73,0.152,58,0,1834.488,136.73,0.095,202.1,0,,0,0
,,30,Mixed Legs/Trunk/arms Fours,US Para National Team,1,,0,Final,Final,1,4800,42295,0.333333333,Four +,MX,Adaptive,4800,1,1,Finished,1822.189,0,0,0,0,1822.189,0,0,154.8,0,,0,0
,,49,Women's Championship Eights,Usc Women's Rowing,1,K. Koovit,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,17,27,Finished,1706.61,107.98,0.0709,0,0,1706.61,107.98,0.0709,146.9,0,,0,0
,,47,Women's Championship Fours,Usrowing,1,,0,Final,Final,1,4800,42295,0.594444444,Four +,W,Championship,4800,1,1,Finished,1733.793,0,0,0,0,1733.793,0,0,149.8,0,,0,0
,,48,Men's Championship Eights,Usrowing,1,,0,Final,Final,1,4800,42295,0.604166667,Eight,M,Championship,4800,25,2,Finished,1448.725,29.76,0.0346,0,100,1548.725,129.76,0.1045,132.6,0,,0,0
,,49,Women's Championship Eights,Usrowing,1,,0,Final,Final,1,4800,42295,0.613888889,Eight,W,Championship,4800,0,1,Scratch,0,0,0,0,0,0,0,0,0,0,,0,0
,,20,Men's Master Fours [40+],Usrowing Training Center,1,C. Ahrens,0,Final,Final,1,4800,42294,0.608333333,Four +,M,Masters,4800,8,19,Finished,1822.805,121.22,0.0795,0,0,1822.805,121.22,0.0795,154.9,0,,0,0
,,16,Men's Club Fours,Vancouver Rowing Club,1,E. Hudson,0,Final,Final,1,4800,42294,0.552083333,Four +,M,Club,4800,24,8,Finished,1831.818,137.28,0.0959,0,0,1831.818,137.28,0.0959,155.8,0,,0,0
,,17,Women's Club Fours,Vancouver Rowing Club,1,K. Klinger,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,38,18,Finished,2126.952,225.86,0.1278,0,0,2126.952,225.86,0.1278,214.1,0,,0,0
,,21,Women's Master Fours [40+],Vancouver Rowing Club,1,S. Forsting,0,Final,Final,1,4800,42294,0.617361111,Four +,W,Masters,4800,6,21,Finished,2017.254,26.71,0.0224,0,0,2017.254,26.71,0.0224,206.8,0,,0,0
,,DCW4X,Directors' Challenge Women's Quads,Vancouver Rowing Club,1,,0,Final,Final,1,4800,42295,0.41875,Quad -,W,Challenge,4800,28,23,Finished,2152.741,454.98,0.2898,131,15,2036.741,338.98,0.2152,216.7,0,,0,0
,,17,Women's Club Fours,Vanderbilt University Crew,1,G. Lu,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,23,39,Finished,2040.792,139.7,0.0874,0,0,2040.792,139.7,0.0874,209.2,0,,0,0
,,26,Men's Collegiate Fours,Vanderbilt University Crew,1,A. Kress,0,Final,Final,1,4800,42294,0.6625,Four +,M,Collegiate,4800,35,44,Finished,1851.15,141.47,0.0985,0,0,1851.15,141.47,0.0985,157.8,0,,0,0
,,43,Women's Youth Eights,Vashon Island Rowing Club,1,G. Lynch,0,Final,Final,1,4800,42295,0.55,Eight,W,Youth,4800,30,9,Finished,1822.528,135.59,0.0949,0,0,1822.528,135.59,0.0949,154.8,0,,0,0
,,DCM4X,Directors' Challenge Men's Quads,Vashon Island Rowing Club,1,P. Hanson,0,Final,Final,1,4800,42295,0.538888889,Quad -,M,Challenge,4800,21,18,Finished,1704.414,130.02,0.0963,0,55,1759.414,230.89,0.1625,146.7,0,,0,0
,,DCW4X,Directors' Challenge Women's Quads,Vashon Island Rowing Club,1,S. DeWalt,0,Final,Final,1,4800,42295,0.41875,Quad -,W,Challenge,4800,18,30,Finished,2123.274,425.51,0.2609,131,0,1952.274,254.51,0.1715,213.7,0,,0,0
,,17,Women's Club Fours,Vcu Crew Club,1,N. King,0,Final,Final,1,4800,42294,0.565972222,Four +,W,Club,4800,51,40,Finished,2233.018,331.93,0.1857,0,0,2233.018,331.93,0.1857,220.9,0,,0,0
,,19,Women's Club Eights,Vcu Crew Club,1,A. Burton,0,Final,Final,1,4800,42294,0.596527778,Eight,W,Club,4800,32,36,Finished,2020.006,310.43,0.185,0,0,2020.006,310.43,0.185,207.1,0,,0,0
,,11,Women's Senior Master Doubles [50+],Vesper Boat Club,1,E. Normoyle,0,Final,Final,1,4800,42294,0.489583333,Double,W,Masters,4800,30,32,Finished,2452.126,359.56,0.1913,0,0,2452.126,359.56,0.1913,235.4,0,,0,0
,,12,Men's Senior Master Singles [40+],Vesper Boat Club,1,g. kaplan,0,Final,Final,1,4800,42294,0.502083333,Single,M,Masters 1X,4800,10,29,Finished,2042.705,110.36,0.06,0,0,2042.705,110.36,0.06,209.4,0,,0,0
,,13,Women's Senior Masters Singles [40+],Vesper Boat Club,1,M. Tranel,0,Final,Final,1,4800,42294,0.510416667,Single,W,Masters 1X,4800,23,15,Finished,2338.558,58.77,0.0432,0,115,2453.558,213.77,0.0984,227.8,0,,0,0
,,25,Women's Championship Doubles,Vesper Boat Club,1,S. Imsdahl,0,Final,Final,1,4800,42294,0.654166667,Double,W,Championship,4800,8,10,Finished,2002.089,104.16,0.0564,0,0,2002.089,104.16,0.0564,205.2,0,,0,0
,,28,Men's Championship Singles,Vesper Boat Club,1,1 - B. DelBarba,0,Final,Final,1,4800,42294,0.683333333,Single,M,Championship,4800,17,5,Finished,1932.792,120.82,0.074,0,0,1932.792,120.82,0.074,202.2,0,,0,0
